10000 20000
7102 9149 195939
7102 8803 134281
7103 7782 47520
7103 9076 183028
7103 7469 95779
7105 7454 205927
7105 9709 44633
7114 7215 132536
7119 9780 170998
7119 8724 98588
7120 9828 126649
7120 8475 159526
7122 9176 143585
7122 8010 134971
7124 8450 14257
7125 7160 165180
7125 8343 173996
7126 9332 195497
7127 9939 173929
7128 9177 92894
7129 7849 39470
7129 9098 184473
7131 9725 90106
7132 8020 197070
7132 8414 72759
7136 8070 6058
7137 8989 45307
7139 9432 7472
7139 7523 110700
7140 7837 114101
7141 8295 178619
7145 9991 177981
7146 8344 173127
7146 7511 137386
7148 8776 12859
7148 7873 37620
7148 8276 68350
7149 9388 716
7150 8916 32057
7152 7168 23294
7153 8066 23687
7156 8982 127252
7158 8449 174627
7160 9651 177772
7161 7497 85280
7162 7860 31421
7163 7710 33318
7164 7997 62090
7164 8336 194877
7167 7346 66721
7168 8184 201920
7168 8783 54162
7170 9255 18628
7171 7297 123280
7172 7874 14380
7172 8971 96321
7173 7953 53824
7173 7755 28668
7173 8523 51381
7173 9345 137452
7174 8283 90570
7175 9794 76064
7176 7880 116626
7177 8064 41157
7177 8041 147422
7178 9316 155377
7179 7560 189092
7179 8505 126535
7183 8744 24965
7184 9771 109758
7189 9692 43910
7190 7871 153477
7191 9208 213010
7194 7267 23043
7195 8103 151889
7197 7262 58029
7198 7739 179434
7202 9941 22782
7203 8507 124788
7204 8147 121075
7208 8464 10247
7210 9183 173770
7212 9352 52818
7214 7538 132425
7216 7489 130316
7217 9166 168705
7217 8075 35637
7218 7868 160533
7218 7945 21146
7219 8703 143198
7221 8237 92933
7221 8224 89582
7224 9959 154975
7224 7976 214440
7225 7688 137459
7235 8021 24320
7237 7255 128998
7238 7463 160252
7239 8407 94027
7239 8654 94074
7240 7895 14175
7240 9858 192522
7242 8952 51456
7243 9047 96006
7244 8859 210407
7246 8604 55554
7247 7815 127580
7248 7389 173316
7248 7881 39855
7249 7340 150929
7250 7825 105763
7250 7944 66284
7250 8620 157595
7252 9604 30033
7252 7882 81997
7252 9655 26941
7252 8208 85549
7254 9508 155320
7254 7448 199952
7257 9595 95953
7257 8612 78825
7258 8216 37194
7259 7539 58568
7260 7984 131678
7261 9471 156698
7261 8628 197756
7261 8659 119000
7261 7295 109109
7264 9960 209836
7265 9817 92176
7265 9897 63299
7266 7649 13891
7266 9034 147509
7266 8099 8826
7267 9160 144580
7269 8848 116634
7270 7655 87132
7271 8677 148520
7273 8311 211280
7273 9412 170025
7274 8957 209400
7274 9881 81503
7277 8619 159383
7278 8559 88457
7279 7575 105047
7280 8393 21779
7283 7614 83602
7284 9365 154070
7287 7927 182202
7289 7693 207630
7290 8474 68126
7293 8203 176896
7293 8611 168348
7294 7887 47602
7297 9969 80603
7298 9633 31359
7298 7527 40100
7298 7691 103057
7300 8183 158281
7301 9887 174340
7304 9435 29403
7304 8953 166459
7305 7884 8844
7305 9632 105636
7305 7758 120243
7308 8967 112285
7309 7541 156683
7313 8911 143736
7313 9301 156215
7316 9487 32677
7317 9269 39966
7317 9351 213632
7317 8670 23427
7322 9305 185354
7323 7658 112268
7326 7713 161982
7326 9355 197664
7326 9556 175092
7327 8182 199195
7328 7858 24412
7330 9823 156108
7330 9982 19867
7331 8033 167766
7332 8415 146733
7334 9584 155360
7335 8568 146288
7335 8894 17507
7336 9519 43001
7337 8545 132812
7338 9957 25685
7338 9103 75725
7344 7651 188987
7345 8968 213849
7346 9011 5066
7351 8766 38174
7352 7800 93047
7357 9137 48914
7358 7891 176021
7359 9259 166727
7359 9798 108331
7361 7507 19366
7363 7988 5792
7366 9452 85643
7366 8362 53861
7368 9885 121457
7369 9254 92867
7375 7412 178798
7376 8962 109551
7377 9003 196418
7378 8356 80369
7378 9340 213875
7378 7889 42280
7379 9851 210515
7380 9699 85232
7384 9273 129544
7385 9628 184328
7386 7819 48447
7386 9840 10711
7387 9746 134560
7388 8187 98215
7389 8586 48841
7395 7588 194464
7396 7586 2485
7397 7418 211784
7399 9023 101607
7400 9183 1842
7400 7781 151752
7401 8907 12826
7401 8220 9567
7402 7601 671
7402 8665 137574
7402 9588 7324
7404 8729 195187
7404 9902 64063
7405 9077 6365
7405 8327 10713
7407 7720 64832
7410 8301 47545
7411 9143 214150
7411 8427 63888
7415 9342 69718
7417 9624 185493
7417 7973 128719
7417 9099 112671
7420 9451 210107
7425 8647 67968
7427 8856 60193
7428 9040 24368
7432 8156 2823
7433 7569 48729
7437 8665 6790
7439 9989 50329
7442 8122 93804
7443 8872 85433
7444 9339 70996
7444 8916 125925
7445 8057 11553
7447 8792 142588
7448 9558 173971
7449 8794 122976
7450 8411 159988
7450 7894 184468
7451 9369 199879
7452 7822 176400
7452 8050 167445
7452 8613 43351
7453 8500 97551
7455 8497 94091
7455 9323 128695
7455 9406 164713
7456 9365 180247
7456 7737 166837
7456 9456 6631
7456 8471 144264
7458 8113 56790
7458 9875 171421
7458 9941 24650
7461 7799 207949
7461 8977 12685
7463 7579 178717
7464 8866 104875
7465 8349 46096
7468 8328 178646
7468 9591 199666
7471 8903 127810
7471 7551 206562
7472 9382 1290
7472 8523 206242
7472 8033 95825
7473 8447 25369
7474 7476 85308
7475 8734 183312
7476 9858 87250
7476 7872 115396
7477 9375 5185
7478 8004 89001
7479 9548 105177
7480 7578 90986
7483 8095 91960
7483 9949 57362
7486 9350 70163
7488 8784 42669
7492 9956 188865
7493 9370 9336
7496 9510 36076
7499 7750 49852
7500 9209 99594
7504 8849 131375
7506 8107 106770
7506 8178 133663
7507 9067 91664
7507 9947 117732
7510 8187 37608
7512 9485 193747
7513 8941 7622
7514 7641 4458
7514 8697 139740
7514 8364 75951
7515 9887 151607
7518 8653 115660
7519 8630 35426
7520 9723 37093
7521 8408 158000
7522 8051 121158
7522 9025 204695
7522 9262 87595
7523 9187 89632
7527 9438 115290
7527 8487 54340
7529 9794 213946
7536 8054 5570
7536 9786 20599
7537 9116 94161
7537 8244 110206
7538 9272 185344
7541 8150 50848
7543 9129 167299
7544 9136 202000
7545 9092 158267
7546 9588 204210
7549 8793 147688
7550 7757 61622
7551 8671 144484
7552 9691 69915
7555 8396 172904
7555 9644 157048
7556 8710 105510
7556 9967 60271
7558 7739 91004
7558 8443 96126
7559 7979 158403
7559 8494 116528
7559 7808 12747
7560 9521 76166
7561 9142 77423
7562 7654 120681
7566 9946 206027
7566 9473 71656
7567 7595 80850
7567 8727 68286
7572 9936 3573
7572 7905 58615
7572 8182 183259
7573 8085 155563
7574 9954 173185
7576 9849 81758
7577 9734 27727
7577 7752 76094
7583 8854 69405
7583 9295 58656
7584 9152 197718
7584 7776 85440
7586 7823 90944
7587 8737 60883
7587 9177 84453
7592 9043 210429
7592 8147 173082
7592 9349 103836
7595 9542 13567
7595 9993 113350
7597 9414 117396
7598 8566 134025
7599 9359 66353
7602 7696 98961
7603 8475 56217
7604 9755 188109
7607 8483 103306
7608 8646 102750
7608 9417 106239
7609 9804 89401
7609 8674 126492
7610 8717 141088
7613 9049 125294
7613 7988 193421
7614 8018 88092
7615 8181 130468
7615 8371 130471
7617 9363 19800
7617 8764 71253
7618 8477 77107
7618 9978 188796
7619 9664 207299
7619 7708 62033
7619 8119 184595
7621 9298 4097
7623 8619 7560
7624 9073 201712
7630 8974 92999
7634 8660 14193
7634 9948 33144
7634 8625 165792
7635 9378 199317
7636 8129 39070
7636 7967 96692
7636 8966 162081
7638 9952 111336
7640 8413 94144
7642 9771 103811
7642 8398 77563
7648 8073 184940
7648 7899 180016
7648 8180 23214
7649 9359 199748
7649 8035 125415
7650 9534 73122
7650 8106 207881
7652 9672 152187
7652 9127 194510
7652 9290 176677
7653 8726 71493
7653 9858 134283
7654 8180 72987
7654 9627 103102
7655 8894 183182
7655 9327 176657
7655 9438 191747
7655 7997 172491
7655 9954 160926
7657 9502 195672
7660 8399 15682
7660 9848 120477
7660 7719 58334
7662 7797 41742
7663 7801 130498
7663 9758 123342
7664 9660 16244
7666 9526 205622
7666 9268 31531
7667 9677 89267
7669 9866 181635
7672 9837 25924
7673 9488 162759
7673 8901 44248
7674 8706 31791
7675 9197 171744
7675 8220 65180
7677 9319 209858
7678 9468 196591
7679 7813 34677
7680 8055 36366
7681 9392 167658
7682 8930 22092
7683 8932 19342
7684 8726 195191
7686 8585 13562
7686 9382 160924
7687 9248 53043
7690 8179 76597
7692 9455 77906
7692 9611 57545
7695 9127 35142
7697 8973 191600
7700 8396 14669
7704 7906 177238
7706 8428 22147
7706 9437 137182
7709 9017 162663
7711 8007 103756
7712 8638 212793
7714 9277 159514
7714 8592 32130
7716 8308 43697
7720 9126 67699
7723 9117 187337
7725 7843 170966
7726 9239 158167
7726 9332 49817
7727 8092 19269
7729 8579 150366
7730 8005 186819
7730 9440 195629
7730 9370 12657
7733 9312 5097
7734 8062 50144
7739 8606 37720
7740 8778 191734
7742 8467 49914
7743 9258 95645
7747 7925 71971
7748 7806 75504
7751 8144 46554
7751 9654 68495
7751 7816 200463
7753 8729 127546
7754 8277 195138
7756 9456 35279
7761 8381 176413
7771 9380 60085
7772 9090 128690
7772 9746 205675
7773 8223 108993
7773 9356 178891
7773 9698 139667
7775 9996 40455
7776 9064 58542
7783 8524 14147
7785 9153 93275
7788 9689 170991
7788 9364 204243
7789 8028 173631
7789 7850 115205
7794 9330 160853
7795 9602 2857
7796 7896 138362
7797 9156 89197
7798 8747 51014
7799 8723 41360
7799 9557 86433
7800 9992 204314
7803 7811 1782
7804 9533 38819
7805 8961 107073
7808 9286 208728
7810 8218 172076
7810 9694 160760
7811 9248 189655
7814 9627 142173
7815 8310 90879
7820 8016 83404
7820 8487 52105
7820 8982 102032
7824 8033 186929
7824 8450 19813
7828 8534 112355
7829 8162 149309
7830 9687 181420
7830 8614 96899
7831 8397 12152
7831 8118 156436
7832 9655 121952
7835 9853 136909
7835 8939 100041
7839 7954 37870
7840 8729 128563
7842 8308 167722
7843 8386 122180
7845 9883 62459
7846 8817 9615
7848 8694 153164
7849 8960 79984
7851 7944 80457
7851 8274 181981
7851 9032 184902
7853 9257 160458
7853 8733 144076
7855 9605 1553
7855 9505 178421
7855 9573 211500
7856 7885 150792
7856 9540 159449
7856 8163 37204
7856 8422 177179
7856 8195 80685
7859 8092 193114
7859 9030 195032
7859 9624 66141
7860 9563 59795
7860 8496 200348
7862 8952 122940
7863 9635 194712
7864 9118 196495
7865 8155 76821
7866 9751 3269
7868 8799 41351
7870 8770 116242
7871 8782 172578
7871 8783 71568
7872 9186 88326
7874 7911 181662
7875 9881 32251
7875 9756 133524
7877 9128 120363
7879 8138 145008
7880 8834 122495
7881 9958 154065
7881 8153 40932
7881 9060 17700
7883 9719 19512
7884 8319 161939
7885 7912 14232
7886 8154 113755
7889 8654 142040
7890 8976 197503
7894 8310 169788
7895 7904 160980
7895 8922 22134
7895 9799 17837
7896 9217 203423
7896 9190 74246
7897 8050 157202
7897 8960 140180
7898 8325 14576
7899 8462 198222
7900 9764 152828
7907 7945 197680
7909 8626 143535
7910 8202 79364
7915 8144 51805
7915 9586 135261
7917 9939 188043
7917 8036 199622
7918 8379 37219
7918 9631 151139
7919 8768 70019
7920 9211 8286
7921 9882 128776
7924 8455 138627
7925 8541 39777
7926 8790 57582
7930 8248 130096
7932 9866 41934
7933 9372 152019
7938 8563 96685
7938 9522 63788
7939 9304 9032
7942 9551 189867
7943 8336 213321
7945 8000 99014
7945 9069 80812
7947 9742 202850
7947 9733 114108
7949 8312 54831
7950 9492 127748
7951 8911 65840
7952 9736 61295
7952 9869 74873
7955 9183 53842
7957 9223 135197
7957 9392 71956
7957 8509 105800
7958 9272 133429
7958 8990 209681
7960 9121 39125
7961 9648 183123
7962 9654 191621
7964 8580 77651
7964 8556 193056
7968 9553 93834
7969 8131 135967
7969 9911 192373
7974 8225 20184
7977 9918 51567
7978 8464 159486
7978 8782 119408
7978 9075 148763
7979 7992 108384
7979 9465 160600
7983 8167 119691
7984 8592 166335
7987 8609 185930
7988 9627 185564
7998 9146 188979
8000 9798 22960
8003 9280 139416
8009 9962 110647
8011 8889 17950
8012 8794 16840
8012 9551 19714
8014 8037 175973
8015 8287 42677
8018 9204 210765
8019 8941 86038
8022 9369 73925
8025 8412 34575
8034 9180 168160
8037 9009 172910
8038 8425 89669
8038 8657 139775
8038 9389 125192
8039 8301 71558
8039 9606 148023
8041 9373 12483
8046 8896 74974
8047 8383 77877
8048 9997 118350
8049 9477 26869
8049 8822 95141
8050 8669 120399
8050 8263 98179
8053 8321 59492
8056 8461 113850
8061 9056 91411
8066 9139 85049
8067 9795 122476
8071 9990 64703
8071 8642 28462
8071 9863 41180
8072 9780 120496
8078 8569 95329
8078 9255 38171
8078 8908 72750
8079 9122 189961
8082 8693 180109
8082 8264 151084
8088 9859 13992
8089 8587 96349
8090 8923 23283
8091 8670 185438
8093 8442 116489
8093 9285 80787
8094 8468 197033
8094 8681 122817
8095 9561 16677
8096 9587 135047
8097 9224 204424
8100 8166 206802
8100 8250 43417
8101 9443 173238
8103 8317 15555
8103 9217 96241
8105 8546 92826
8108 8439 26764
8109 8334 142631
8110 8251 11657
8113 9977 141619
8116 9341 6944
8117 9409 124598
8118 8333 163946
8118 9031 62981
8119 9008 155731
8120 9173 114017
8121 8492 125295
8122 8779 158702
8123 8365 100045
8126 9234 122396
8126 9642 104068
8132 8288 72058
8136 9973 208200
8137 8436 68135
8138 9125 53059
8140 9924 83904
8141 8213 189496
8143 8761 2353
8145 9578 16459
8146 9587 37618
8149 8734 99465
8152 8845 154583
8152 8341 144197
8153 8634 179905
8155 9755 140142
8155 8946 47592
8157 8670 87485
8160 9219 35823
8160 9701 87948
8161 9687 126623
8161 8289 18487
8162 9027 44897
8163 9984 150865
8166 8423 185357
8166 8724 183416
8166 9920 15465
8168 8818 110131
8171 8704 82617
8174 8547 53301
8174 9225 15520
8175 9886 213730
8175 8507 198419
8176 8438 110552
8176 8981 202714
8176 9271 168467
8177 8965 211071
8177 8786 73660
8177 8324 55965
8177 8780 80486
8178 9616 8015
8181 8431 18861
8181 8420 198399
8182 8997 42189
8183 8623 166230
8183 9425 157007
8184 8256 86320
8185 8876 113027
8185 8307 101279
8186 8712 157566
8186 9219 103376
8187 9171 109203
8192 8790 202009
8193 9621 48274
8193 8253 80480
8196 8590 158172
8196 8554 133466
8197 8280 45813
8199 8643 95926
8199 9361 160814
8201 8427 86631
8204 9496 209747
8206 8521 150978
8208 9437 35526
8209 8730 168553
8210 8736 11840
8214 9070 126019
8214 9004 143162
8217 9064 117384
8219 9721 141012
8221 9204 205702
8222 8741 55202
8230 8301 204698
8235 9464 169201
8236 9895 107013
8237 9606 54978
8239 8599 83182
8239 8827 75223
8241 8820 178503
8241 8387 73967
8241 9146 31919
8242 8688 189799
8242 9562 114389
8244 9439 25852
8250 8596 60719
8250 9785 14166
8255 9411 56738
8256 9133 129273
8257 8967 150122
8258 9941 153854
8258 8465 178182
8260 9613 65819
8268 9842 135092
8270 8382 29999
8271 9594 191600
8271 9905 134116
8271 8558 1160
8272 8664 9548
8275 8460 34992
8278 8558 82048
8279 9732 171468
8282 8428 204825
8286 9109 200474
8286 9247 23185
8288 8648 202872
8288 8943 10886
8288 8877 127344
8293 9489 62304
8297 8668 741
8299 9320 163560
8300 8449 13225
8300 8543 162076
8302 9301 71996
8302 9042 131386
8311 9339 181177
8312 9974 112540
8312 8813 7912
8315 8583 106273
8317 9306 123299
8319 9958 57917
8319 8797 67674
8320 8436 135925
8320 9276 120409
8320 8640 121140
8320 8792 98700
8325 9090 152721
8330 9383 40896
8334 9657 202192
8334 8586 143022
8337 9732 139782
8338 8886 125239
8339 8576 27469
8342 9977 150840
8344 8798 63715
8346 9013 173962
8347 9173 154484
8350 9620 91204
8353 8817 73721
8354 8975 120571
8354 9146 157743
8355 9734 81597
8355 8373 169746
8357 9355 119557
8359 9948 55905
8364 9049 130079
8367 8542 1705
8371 9434 102452
8372 9798 149692
8372 9849 50003
8373 9760 192953
8374 9834 109718
8375 9086 131316
8376 8472 208461
8377 9249 37258
8377 9935 192178
8377 9028 110595
8377 9962 69730
8380 9696 158028
8380 9405 112681
8384 9334 131133
8388 9674 3342
8391 8444 10134
8393 8774 16862
8393 8915 107650
8396 9503 90477
8397 8791 204511
8399 9096 98951
8399 8736 156718
8399 9802 181382
8401 9324 165664
8402 8514 130057
8404 8541 116139
8411 8561 203300
8412 9175 113537
8413 9638 188134
8418 9287 42338
8419 9201 39531
8420 9153 93012
8430 8632 145876
8430 8606 72052
8430 8644 190720
8431 9860 195578
8433 8467 213015
8440 8604 18631
8452 9334 119748
8454 9294 192023
8455 8639 106368
8455 9707 77842
8455 8950 206805
8457 9649 57068
8458 9106 161160
8460 9043 25453
8462 8781 114693
8462 8959 179669
8463 8834 103914
8463 9976 17992
8463 9779 122824
8464 8510 95653
8465 9267 142427
8465 9618 83486
8466 9812 142501
8468 9560 208139
8468 9660 12632
8470 9246 2091
8472 8530 36940
8473 9363 157994
8476 9922 42457
8476 9449 21270
8479 8926 147671
8480 9710 170860
8482 9800 61201
8483 8862 76276
8484 9508 173164
8486 9630 142559
8486 9741 189082
8486 9906 68420
8488 9956 4857
8489 9049 128964
8490 9798 136363
8490 9799 201689
8493 9065 126813
8493 9447 95242
8494 8852 132622
8499 8693 52138
8500 9882 44944
8501 8844 143408
8503 9351 27356
8505 8516 1725
8512 9847 199285
8514 8669 83677
8514 9227 24803
8514 8734 51724
8516 9128 206254
8516 8575 69419
8517 9391 15077
8517 9620 178262
8519 9325 102532
8519 9507 3569
8520 8938 57752
8520 8633 145943
8522 9442 66135
8522 8654 136646
8523 9039 183423
8528 9208 181058
8528 9545 201938
8531 9945 174203
8533 8764 118360
8533 9211 146189
8534 9822 92067
8534 9515 136680
8537 8967 50253
8540 8992 154459
8550 8979 62325
8551 8928 202135
8552 9758 74142
8553 9515 117189
8556 9922 5966
8557 8593 86999
8564 8757 112220
8565 8865 178865
8570 9540 207783
8571 8819 1710
8571 9013 174628
8577 9294 1899
8578 9301 97215
8578 9319 198490
8579 9975 78221
8579 8974 106493
8581 9679 166431
8585 8925 141377
8588 8620 38725
8590 8727 112390
8594 9107 118380
8595 9752 78494
8598 9618 11826
8598 9093 106996
8599 9803 130213
8600 9073 148525
8602 9527 106848
8606 9176 151012
8608 9440 202007
8609 8834 128982
8615 8804 58293
8625 8790 99276
8631 8746 107004
8631 9009 145740
8632 9015 83510
8634 9130 24959
8639 9325 161154
8645 9002 177718
8650 9571 45281
8651 9097 107540
8653 9561 61979
8657 8789 86389
8659 9955 51293
8663 9312 25075
8672 9999 48339
8673 9075 205067
8678 9042 77166
8678 9120 121856
8678 9240 43564
8679 9302 69000
8683 8862 78342
8683 9666 55750
8686 8893 65743
8688 9737 161899
8689 9838 210374
8692 9416 120368
8695 8879 35488
8699 9191 198175
8700 9529 41122
8700 8885 143807
8701 9289 31276
8703 9129 155645
8703 9567 97132
8708 8900 126994
8726 8782 186118
8730 8938 104070
8734 9523 181367
8735 9364 114467
8735 8907 11488
8736 9250 127812
8737 9284 125739
8739 9411 45207
8740 9863 76501
8743 9168 124430
8744 9598 184214
8749 9562 135457
8755 9253 31544
8757 9800 118035
8770 9735 56658
8771 9370 73575
8776 9693 4231
8778 9002 197758
8778 9422 39230
8782 9357 168344
8784 9408 136982
8786 9715 38009
8788 9551 140722
8789 9854 65016
8796 8869 97309
8797 9132 133023
8798 9779 149333
8800 9993 154048
8801 8854 106831
8803 9191 41502
8803 9360 159635
8803 9149 30717
8804 9200 193330
8805 9155 58865
8807 9639 177843
8810 9551 207171
8810 9587 120016
8811 9482 196001
8811 9450 138625
8819 8993 171968
8820 9978 62278
8826 9785 89257
8827 9858 168211
8827 8936 82230
8830 8951 195148
8833 9474 171642
8841 9901 126962
8846 9546 179644
8847 9229 63286
8851 9180 146773
8851 9365 39435
8856 9873 111214
8858 9339 5654
8859 9583 138105
8861 9318 84909
8861 9861 15855
8865 9268 135598
8869 8954 123779
8873 9797 2432
8873 9513 118358
8875 9179 34611
8878 9105 110508
8880 9994 151971
8883 9109 62472
8885 9381 40097
8888 9608 182338
8892 9660 148096
8900 9276 114207
8902 9894 124292
8905 9553 46517
8907 9131 34228
8908 9245 79024
8909 9154 15183
8911 9147 86279
8914 9322 145124
8915 8919 203318
8915 9239 63727
8917 9863 160652
8920 9055 38768
8937 9090 159645
8954 9166 45760
8956 9302 6177
8959 9404 140221
8960 9258 190907
8960 9321 176401
8963 8964 48860
8967 9586 87319
8974 9241 62473
8981 9853 107051
8981 9333 147208
8983 9682 12124
8984 9162 40586
8985 9840 160756
8986 9353 141441
8991 9034 205098
8997 9329 70702
8998 9956 57644
8999 9724 205827
9000 9238 5321
9002 9094 92931
9002 9159 109313
9004 9519 126436
9014 9024 8428
9023 9283 70339
9024 9619 103017
9025 9329 2259
9029 9943 44205
9029 9281 148676
9033 9179 52288
9033 9998 26864
9037 9718 146235
9046 9730 117773
9050 9956 151506
9050 9558 64602
9060 9173 40786
9062 9375 191229
